,证券简称,涨跌,总笔数,证券代码,交易日期,收盘价,最低成交价,最高成交价,成交数量,今日开盘价,市盈率,昨日收盘价,振幅,换手率,成交金额,流通股本,涨跌幅,发行总股本,交易所,流通市值,总市值
454,中国平安,-2.0,64530,601318,2018-09-05,62.8,62.8,64.64,50743718,64.41,12.89,64.8,2.93,0.468,3235414305,10832664498,-3.0864,10832664498,上交所,680291330474.4,680291330474.4
455,中国平安,-0.86,59572,601318,2018-09-06,61.32,61.01,62.52,45742629,62.1,12.58,62.18,2.48,0.422,2827435706,10832664498,-1.3831,10832664498,上交所,664258987017.36,664258987017.36
456,中国平安,1.46,59440,601318,2018-09-07,62.78,61.6,63.5,49471165,61.88,12.88,61.32,3.08,0.457,3105514558,10832664498,2.381,10832664498,上交所,680074677184.4401,680074677184.4401
457,中国平安,-0.75,37087,601318,2018-09-10,62.03,61.6,62.87,32339001,62.6,12.73,62.78,2.06,0.299,2008532822,10832664498,-1.1946,10832664498,上交所,671950178810.9401,671950178810.9401
458,中国平安,-0.35,43514,601318,2018-09-11,61.68,61.25,62.58,34707057,62.0,12.66,62.03,2.17,0.32,2147831325,10832664498,-0.5642,10832664498,上交所,668158746236.64,668158746236.64
459,中国平安,-1.08,54226,601318,2018-09-12,60.6,60.28,61.46,43546028,61.31,12.43,61.68,1.96,0.402,2644081431,10832664498,-1.751,10832664498,上交所,656459468578.8,656459468578.8
460,中国平安,1.8,60911,601318,2018-09-13,62.4,61.01,62.4,53884697,61.78,12.8,60.6,2.28,0.497,3328513240,10832664498,2.9703,10832664498,上交所,675958264675.2,675958264675.2
461,中国平安,0.9,66510,601318,2018-09-14,63.3,62.42,63.76,55837041,62.57,12.99,62.4,2.15,0.516,3529776705,10832664498,1.4423,10832664498,上交所,685707662723.4,685707662723.4
462,中国平安,-0.79,38033,601318,2018-09-17,62.51,62.25,63.18,26959587,62.3,12.83,63.3,1.49,0.249,1686602295,10832664498,-1.248,10832664498,上交所,677149857769.98,677149857769.98
463,中国平安,1.61,67463,601318,2018-09-18,64.12,62.1,64.3,63556933,62.15,13.16,62.51,3.54,0.587,4033820471,10832664498,2.5756,10832664498,上交所,694590447611.76,694590447611.76
464,中国平安,1.03,82656,601318,2018-09-19,65.15,63.81,65.8,83470507,64.09,13.37,64.12,3.12,0.771,5411874454,10832664498,1.6064,10832664498,上交所,705748092044.7001,705748092044.7001
465,中国平安,-0.35,51174,601318,2018-09-20,64.8,64.61,65.56,41892378,65.2,13.3,65.15,1.47,0.387,2721332741,10832664498,-0.5372,10832664498,上交所,701956659470.4,701956659470.4
466,中国平安,2.69,88911,601318,2018-09-21,67.49,64.97,67.5,81043109,65.28,13.85,64.8,3.89,0.748,5386807332,10832664498,4.1512,10832664498,上交所,731096526970.0199,731096526970.0199
467,中国平安,-0.3,60088,601318,2018-09-25,67.19,66.48,67.73,57810389,66.9,13.79,67.49,1.88,0.534,3878568209,10832664498,-0.4445,10832664498,上交所,727846727620.62,727846727620.62
468,中国平安,0.77,87077,601318,2018-09-26,67.96,66.83,69.0,90852551,67.23,13.94,67.19,3.25,0.839,6186718195,10832664498,1.146,10832664498,上交所,736187879284.08,736187879284.08
469,中国平安,-0.76,75304,601318,2018-09-27,67.2,66.86,67.75,62357433,67.73,13.79,67.96,1.33,0.576,4190581061,10832664498,-1.1183,10832664498,上交所,727955054265.6,727955054265.6
470,中国平安,1.3,83836,601318,2018-09-28,68.5,67.44,69.1,73952387,67.5,14.06,67.2,2.46,0.683,5052835863,10832664498,1.9345,10832664498,上交所,742037518113.0,742037518113.0
471,中国平安,-3.72,123289,601318,2018-10-08,64.78,64.71,66.84,112844471,66.8,13.29,68.5,3.29,1.042,7402497487,10832664498,-5.4307,10832664498,上交所,701740006180.4401,701740006180.4401
472,中国平安,0.22,56602,601318,2018-10-09,65.0,64.33,65.38,48631908,64.63,13.34,64.78,1.63,0.449,3155728031,10832664498,0.3396,10832664498,上交所,704123192370.0,704123192370.0
473,中国平安,-0.35,63207,601318,2018-10-10,64.65,64.2,65.58,58279902,65.09,13.27,65.0,2.15,0.538,3780647727,10832664498,-0.5385,10832664498,上交所,700331759795.7001,700331759795.7001
474,中国平安,-2.8,119209,601318,2018-10-11,61.85,61.38,63.2,114532745,62.1,12.69,64.65,2.97,1.057,7141404125,10832664498,-4.331,10832664498,上交所,670000299201.3,670000299201.3
475,中国平安,2.02,91337,601318,2018-10-12,63.87,62.3,64.25,77461671,62.5,13.11,61.85,3.13,0.715,4901391148,10832664498,3.266,10832664498,上交所,691882281487.26,691882281487.26
476,中国平安,-0.67,62775,601318,2018-10-15,63.2,63.09,64.44,53974326,63.9,12.97,63.87,2.14,0.498,3437483874,10832664498,-1.049,10832664498,上交所,684624396273.6,684624396273.6
477,中国平安,0.8,70918,601318,2018-10-16,64.0,63.33,65.18,58403499,63.35,13.13,63.2,2.92,0.539,3761333740,10832664498,1.2658,10832664498,上交所,693290527872.0,693290527872.0
478,中国平安,0.16,78756,601318,2018-10-17,64.16,62.41,65.32,76140192,65.17,13.17,64.0,4.66,0.703,4861851849,10832664498,0.25,10832664498,上交所,695023754191.6799,695023754191.6799
479,中国平安,-1.71,80648,601318,2018-10-18,62.45,62.25,63.52,60301984,63.49,12.81,64.16,2.04,0.557,3788520129,10832664498,-2.6652,10832664498,上交所,676499897900.1,676499897900.1
480,中国平安,3.17,118930,601318,2018-10-19,65.62,61.88,66.1,113881516,61.99,13.46,62.45,6.82,1.051,7314843218,10832664498,5.0761,10832664498,上交所,710839444358.76,710839444358.76
481,中国平安,2.31,146547,601318,2018-10-22,67.93,65.62,69.42,161688174,66.01,13.94,65.62,5.79,1.493,10961620260,10832664498,3.5203,10832664498,上交所,735862899349.14,735862899349.14
482,中国平安,-2.42,130220,601318,2018-10-23,65.51,64.88,68.32,117213446,68.0,13.44,67.93,5.3,1.082,7814653832,10832664498,-3.5625,10832664498,上交所,709647851263.9801,709647851263.9801
483,中国平安,0.74,96492,601318,2018-10-24,66.25,65.56,67.85,81063205,65.78,13.59,65.51,3.49,0.748,5398315014,10832664498,1.1296,10832664498,上交所,717664022992.5,717664022992.5
484,中国平安,0.41,79655,601318,2018-10-25,66.66,64.2,66.66,73620253,64.2,13.68,66.25,3.83,0.68,4816111122,10832664498,0.6189,10832664498,上交所,722105415436.6799,722105415436.6799
485,中国平安,-1.12,95122,601318,2018-10-26,65.54,64.38,66.77,79741104,66.3,13.45,66.66,3.71,0.736,5212551961,10832664498,-1.6802,10832664498,上交所,709972831198.92,709972831198.92
486,中国平安,-3.54,142617,601318,2018-10-29,62.0,61.9,65.99,121641942,65.87,12.72,65.54,6.61,1.123,7666491234,10832664498,-5.4013,10832664498,上交所,671625198876.0,671625198876.0
487,中国平安,0.8,138452,601318,2018-10-30,62.8,59.5,64.63,126920829,60.0,12.89,62.0,8.62,1.172,7969650420,10832664498,1.2903,10832664498,上交所,680291330474.4,680291330474.4
488,中国平安,0.83,88589,601318,2018-10-31,63.63,62.16,63.95,78283525,63.01,13.06,62.8,2.88,0.723,4948893033,10832664498,1.3217,10832664498,上交所,689282442007.74,689282442007.74
489,中国平安,0.67,82676,601318,2018-11-01,64.3,64.08,65.5,68987109,64.22,13.19,63.63,2.22,0.637,4463737106,10832664498,1.053,10832664498,上交所,696540327221.4,696540327221.4
490,中国平安,3.05,128112,601318,2018-11-02,67.35,65.55,67.35,117394937,66.92,13.82,64.3,2.75,1.084,7821171766,10832664498,4.7434,10832664498,上交所,729579953940.2999,729579953940.2999
491,中国平安,-0.77,65268,601318,2018-11-05,66.58,65.7,67.05,54713186,66.5,13.66,67.35,2.05,0.505,3634382539,10832664498,-1.1433,10832664498,上交所,721238802276.84,721238802276.84
492,中国平安,0.22,47828,601318,2018-11-06,66.8,65.8,66.8,38508185,66.2,13.71,66.58,1.52,0.356,2553280683,10832664498,0.3304,10832664498,上交所,723621988466.4,723621988466.4
493,中国平安,-0.68,65927,601318,2018-11-07,66.12,65.9,67.34,51065843,66.89,13.57,66.8,2.19,0.471,3393066441,10832664498,-1.018,10832664498,上交所,716255776607.76,716255776607.76
494,中国平安,0.18,59645,601318,2018-11-08,66.3,66.0,67.17,50494617,66.93,13.6,66.12,1.77,0.466,3364558944,10832664498,0.2722,10832664498,上交所,718205656217.4,718205656217.4
495,中国平安,-1.68,70188,601318,2018-11-09,64.62,64.38,65.98,54468970,65.75,13.26,66.3,2.49,0.503,3544347557,10832664498,-2.5339,10832664498,上交所,700006779860.76,700006779860.76
496,中国平安,0.04,59702,601318,2018-11-12,64.66,63.75,65.14,45851164,64.4,13.27,64.62,2.18,0.423,2956910272,10832664498,0.0619,10832664498,上交所,700440086440.6799,700440086440.6799
497,中国平安,0.35,64585,601318,2018-11-13,65.01,63.5,65.57,52099795,63.78,13.34,64.66,3.26,0.481,3362080743,10832664498,0.5413,10832664498,上交所,704231519014.9801,704231519014.9801
498,中国平安,-1.06,80236,601318,2018-11-14,63.95,63.6,65.09,57381407,65.05,13.12,65.01,2.34,0.53,3680152361,10832664498,-1.6305,10832664498,上交所,692748894647.1,692748894647.1
499,中国平安,1.15,66923,601318,2018-11-15,65.1,63.77,65.14,50057986,64.0,13.36,63.95,2.15,0.462,3231462676,10832664498,1.7983,10832664498,上交所,705206458819.7999,705206458819.7999
500,中国平安,0.15,70068,601318,2018-11-16,65.25,64.69,66.39,61987908,65.0,13.39,65.1,2.63,0.572,4063786057,10832664498,0.2304,10832664498,上交所,706831358494.5,706831358494.5
501,中国平安,0.47,66068,601318,2018-11-19,65.72,64.8,66.2,50762891,65.25,13.49,65.25,2.16,0.469,3324370817,10832664498,0.7203,10832664498,上交所,711922710808.5599,711922710808.5599
502,中国平安,-1.62,78930,601318,2018-11-20,64.1,63.91,65.44,59176258,65.0,13.15,65.72,2.39,0.546,3810974173,10832664498,-2.465,10832664498,上交所,694373794321.7999,694373794321.7999
503,中国平安,-0.09,48091,601318,2018-11-21,64.01,63.53,64.14,38524931,63.53,13.13,64.1,0.96,0.356,2459066015,10832664498,-0.1404,10832664498,上交所,693398854516.9801,693398854516.9801
504,中国平安,-0.87,67222,601318,2018-11-22,63.14,62.82,64.2,44368353,64.18,12.96,64.01,2.2,0.41,2803339519,10832664498,-1.3592,10832664498,上交所,683974436403.72,683974436403.72
505,中国平安,-0.5,55036,601318,2018-11-23,62.64,62.52,63.59,37233517,63.15,12.85,63.14,1.71,0.344,2339115029,10832664498,-0.7919,10832664498,上交所,678558104154.72,678558104154.72
506,中国平安,0.56,46602,601318,2018-11-26,63.2,62.8,63.87,36998907,63.0,12.97,62.64,1.7,0.342,2340406531,10832664498,0.894,10832664498,上交所,684624396273.6,684624396273.6
507,中国平安,-0.09,43217,601318,2018-11-27,63.11,62.91,63.88,37559684,63.31,12.95,63.2,1.54,0.347,2377828917,10832664498,-0.1424,10832664498,上交所,683649456468.78,683649456468.78
508,中国平安,0.66,45327,601318,2018-11-28,63.77,63.01,63.96,41169032,63.12,13.09,63.11,1.51,0.38,2616356268,10832664498,1.0458,10832664498,上交所,690799015037.4601,690799015037.4601
509,中国平安,-0.72,45830,601318,2018-11-29,63.05,63.0,64.38,38665389,64.3,12.94,63.77,2.19,0.357,2460470881,10832664498,-1.1291,10832664498,上交所,682999496598.9,682999496598.9
510,中国平安,0.44,37651,601318,2018-11-30,63.49,62.9,63.65,34917109,63.06,13.03,63.05,1.19,0.322,2212885743,10832664498,0.6979,10832664498,上交所,687765868978.02,687765868978.02
511,中国平安,1.5,103604,601318,2018-12-03,64.99,64.77,66.05,112194302,65.2,13.34,63.49,1.98,1.036,7325910545,10832664498,2.3626,10832664498,上交所,704014865725.0199,704014865725.0199
512,中国平安,-0.1,57958,601318,2018-12-04,64.89,64.16,65.08,56247314,64.95,13.32,64.99,1.43,0.519,3640115194,10832664498,-0.1539,10832664498,上交所,702931599275.22,702931599275.22
513,中国平安,-0.64,43544,601318,2018-12-05,64.25,63.98,64.6,45020712,64.05,13.18,64.89,0.97,0.416,2892938998,10832664498,-0.9863,10832664498,上交所,695998693996.5,695998693996.5
514,中国平安,-1.25,71170,601318,2018-12-06,63.0,62.89,63.88,58586513,63.66,12.93,64.25,1.57,0.541,3710782048,10832664498,-1.9455,10832664498,上交所,682457863374.0,682457863374.0
515,中国平安,0.0,32218,601318,2018-12-07,63.0,62.98,63.53,27029717,63.32,12.93,63.0,0.87,0.25,1709048611,10832664498,0.0,10832664498,上交所,682457863374.0,682457863374.0
516,中国平安,-0.82,61993,601318,2018-12-10,62.18,61.82,62.68,49465059,62.5,12.76,63.0,1.39,0.457,3075386868,10832664498,-1.3016,10832664498,上交所,673575078485.64,673575078485.64
517,中国平安,-0.01,47095,601318,2018-12-11,62.17,61.82,62.57,41994888,62.18,12.76,62.18,1.21,0.388,2605529172,10832664498,-0.0161,10832664498,上交所,673466751840.66,673466751840.66
518,中国平安,0.29,41524,601318,2018-12-12,62.46,62.04,62.83,38739232,62.8,12.82,62.17,1.27,0.358,2415069230,10832664498,0.4665,10832664498,上交所,676608224545.08,676608224545.08
519,中国平安,0.74,75233,601318,2018-12-13,63.2,62.4,63.5,78275417,62.7,12.97,62.46,1.76,0.723,4938706633,10832664498,1.1848,10832664498,上交所,684624396273.6,684624396273.6
520,中国平安,-1.26,90292,601318,2018-12-14,61.94,61.73,62.94,75075554,62.9,12.71,63.2,1.96,0.693,4664205074,10832664498,-1.9937,10832664498,上交所,670975239006.12,670975239006.12
521,中国平安,-0.67,75084,601318,2018-12-17,61.27,61.03,62.26,71213138,61.87,12.57,61.94,2.02,0.657,4372511195,10832664498,-1.0817,10832664498,上交所,663717353792.4601,663717353792.4601
522,中国平安,-0.42,68885,601318,2018-12-18,60.85,60.47,61.68,53230206,60.9,12.49,61.27,2.0,0.491,3244689448,10832664498,-0.6855,10832664498,上交所,659167634703.3,659167634703.3
523,中国平安,-0.73,71392,601318,2018-12-19,60.12,59.88,61.26,51553816,61.0,12.34,60.85,2.3,0.476,3118190766,10832664498,-1.1997,10832664498,上交所,651259789619.76,651259789619.76
524,中国平安,-1.12,103830,601318,2018-12-20,59.0,58.58,60.18,80695579,59.95,12.11,60.12,2.73,0.745,4779472466,10832664498,-1.8629,10832664498,上交所,639127205382.0,639127205382.0
525,中国平安,-0.66,96407,601318,2018-12-21,58.34,57.45,58.85,73912789,58.75,11.97,59.0,2.44,0.682,4287044788,10832664498,-1.1186,10832664498,上交所,631977646813.3201,631977646813.3201
526,中国平安,-0.09,43943,601318,2018-12-24,58.25,57.75,58.3,35874842,58.0,11.95,58.34,0.95,0.331,2084472986,10832664498,-0.1543,10832664498,上交所,631002707008.5,631002707008.5
527,中国平安,-0.04,80950,601318,2018-12-25,58.21,56.88,58.78,66463319,57.54,11.94,58.25,3.34,0.614,3837466568,10832664498,-0.0687,10832664498,上交所,630569400428.58,630569400428.58
528,中国平安,-0.91,55929,601318,2018-12-26,57.3,57.2,58.25,39782133,58.17,11.76,58.21,1.84,0.367,2293584057,10832664498,-1.5633,10832664498,上交所,620711675735.4,620711675735.4
529,中国平安,-0.4,79410,601318,2018-12-27,56.9,56.9,58.38,75189050,58.28,11.68,57.3,2.6,0.694,4329636520,10832664498,-0.6981,10832664498,上交所,616378609936.2,616378609936.2
530,中国平安,-0.8,102960,601318,2018-12-28,56.1,56.1,57.23,91498805,57.0,11.51,56.9,2.01,0.845,5177718206,10832664498,-1.406,10832664498,上交所,607712478337.8,607712478337.8
531,中国平安,-0.92,99146,601318,2019-01-02,55.18,54.94,56.18,82554243,56.04,11.32,56.1,2.26,0.762,4573024812,10832664498,-1.6399,10832664498,上交所,597746426999.64,597746426999.64
532,中国平安,0.5,75734,601318,2019-01-03,55.68,55.06,56.33,69271124,55.15,11.43,55.18,2.31,0.64,3864646451,10832664498,0.9061,10832664498,上交所,603162759248.64,603162759248.64
533,中国平安,0.91,99966,601318,2019-01-04,56.59,55.23,57.0,112985585,55.28,11.61,55.68,3.2,1.043,6376773583,10832664498,1.6343,10832664498,上交所,613020483941.8201,613020483941.8201
534,中国平安,-0.29,77714,601318,2019-01-07,56.3,55.9,57.17,76593007,57.09,11.55,56.59,2.27,0.707,4326151604,10832664498,-0.5125,10832664498,上交所,609879011237.4,609879011237.4
535,中国平安,-0.5,71742,601318,2019-01-08,55.8,55.2,56.09,55992092,56.05,11.45,56.3,1.61,0.517,3116381576,10832664498,-0.8881,10832664498,上交所,604462678988.4,604462678988.4
536,中国平安,1.15,98307,601318,2019-01-09,56.95,55.96,57.6,81914613,56.2,11.69,55.8,2.93,0.756,4673997766,10832664498,2.0609,10832664498,上交所,616920243161.1,616920243161.1
537,中国平安,0.55,74077,601318,2019-01-10,57.5,56.55,57.82,67328223,56.87,11.8,56.95,2.25,0.622,3858446844,10832664498,0.9658,10832664498,上交所,622878208635.0,622878208635.0
538,中国平安,0.57,60619,601318,2019-01-11,58.07,57.5,58.29,45756973,58.0,11.92,57.5,1.37,0.422,2650921529,10832664498,0.9913,10832664498,上交所,629052827398.86,629052827398.86
539,中国平安,-0.95,60119,601318,2019-01-14,57.12,56.9,57.95,47532651,57.74,11.72,58.07,1.85,0.439,2723611890,10832664498,-1.636,10832664498,上交所,618761796125.76,618761796125.76
540,中国平安,1.47,81311,601318,2019-01-15,58.59,57.06,58.69,58626487,57.26,12.02,57.12,2.86,0.541,3413728308,10832664498,2.5735,10832664498,上交所,634685812937.8201,634685812937.8201
541,中国平安,0.15,52535,601318,2019-01-16,58.74,58.01,58.96,40411183,58.42,12.05,58.59,1.64,0.373,2368178488,10832664498,0.256,10832664498,上交所,636310712612.52,636310712612.52
542,中国平安,-0.01,71723,601318,2019-01-17,58.73,58.56,59.8,53505039,59.05,12.05,58.74,2.12,0.494,3168128862,10832664498,-0.017,10832664498,上交所,636202385967.5399,636202385967.5399
543,中国平安,1.19,67825,601318,2019-01-18,59.92,58.69,60.02,56175665,59.23,12.3,58.73,2.27,0.519,3350801454,10832664498,2.0262,10832664498,上交所,649093256720.16,649093256720.16
544,中国平安,0.87,66500,601318,2019-01-21,60.79,59.85,61.11,55984277,59.93,12.47,59.92,2.11,0.517,3395168935,10832664498,1.4519,10832664498,上交所,658517674833.42,658517674833.42
545,中国平安,-0.72,50712,601318,2019-01-22,60.07,59.74,60.64,41950761,60.6,12.33,60.79,1.51,0.387,2524729521,10832664498,-1.1844,10832664498,上交所,650718156394.86,650718156394.86
546,中国平安,-0.58,43533,601318,2019-01-23,59.49,59.45,60.4,37493263,59.82,12.21,60.07,1.6,0.346,2243882420,10832664498,-0.9655,10832664498,上交所,644435210986.02,644435210986.02
547,中国平安,0.94,50472,601318,2019-01-24,60.43,59.22,60.52,44940618,59.61,12.4,59.49,2.2,0.415,2694967118,10832664498,1.5801,10832664498,上交所,654617915614.14,654617915614.14
548,中国平安,0.86,72518,601318,2019-01-25,61.29,60.43,61.78,67245911,60.5,12.58,60.43,2.23,0.621,4129885331,10832664498,1.4231,10832664498,上交所,663934007082.42,663934007082.42
549,中国平安,0.23,57156,601318,2019-01-28,61.52,61.2,62.41,58164884,61.8,12.62,61.29,1.98,0.537,3603129774,10832664498,0.3753,10832664498,上交所,666425519916.9601,666425519916.9601
550,中国平安,0.13,51074,601318,2019-01-29,61.65,60.98,61.9,39519294,61.38,12.65,61.52,1.51,0.365,2428493652,10832664498,0.2113,10832664498,上交所,667833766301.7,667833766301.7
551,中国平安,-0.4,35794,601318,2019-01-30,61.25,60.78,61.86,31000323,60.88,12.57,61.65,1.78,0.286,1904411131,10832664498,-0.6488,10832664498,上交所,663500700502.5,663500700502.5
552,中国平安,1.73,76209,601318,2019-01-31,62.98,61.55,63.19,69226532,61.8,12.92,61.25,2.66,0.639,4336690723,10832664498,2.8245,10832664498,上交所,682241210084.0399,682241210084.0399
553,中国平安,0.23,50228,601318,2019-02-01,63.21,62.85,63.78,43792470,63.5,12.97,62.98,1.48,0.404,2771783993,10832664498,0.3652,10832664498,上交所,684732722918.58,684732722918.58
554,中国平安,1.18,60543,601318,2019-02-11,64.39,62.88,64.51,54181551,62.88,13.21,63.21,2.59,0.5,3456061479,10832664498,1.8668,10832664498,上交所,697515267026.22,697515267026.22
555,中国平安,-0.12,54840,601318,2019-02-12,64.27,63.69,64.42,38519306,64.4,13.19,64.39,1.15,0.356,2468628211,10832664498,-0.1864,10832664498,上交所,696215347286.46,696215347286.46
556,中国平安,0.75,66856,601318,2019-02-13,65.02,64.03,65.4,57865813,64.66,13.34,64.27,2.14,0.534,3743367744,10832664498,1.167,10832664498,上交所,704339845659.96,704339845659.96
